text,label,language
"Provide access to MSL's premises during normal business hours (with prior notice of at least 48 hours) to inspection teams sent on behalf of MS and/or IBM if MS or IBM has reason to believe that MSL may be in violation of this Attachment 6, in order that such team may perform an inspection of the MSL'S procedures to determine compliance with the terms of this Attachment 6;",audit_rights,english
This Agreement was negotiated and is being contracted,governing_law,english
All payments under this Agreement shall be made in US dollars.,general,english
"This Agreement shall be governed by, construed in accordance with the laws of Ontario, Canada.",governing_law,english
"Certegy hereby grants to Equifax a fully paid, non-exclusive, perpetual, worldwide license to use, modify, copy, improve and create Derivative Works and enhancements from, in source code and object code format, processes or procedures developed by Equifax in support to the Paynet Secure software product that have applicability independent of or from the Paynet Secure software product.",license_grant,english
"This Assignment shall be governed by the laws of the State of Delaware, its rules of conflict of laws notwithstanding.",governing_law,english
"Subject to payment by the Sponsor of the sponsorship fee provided for herein, during the term of this Agreement Racing shall cause the Racing Team to provide for the Sponsor's benefit all of the benefits customarily associated with the sponsorship of a Daytona Prototype Series racing team and consistent with the benefits provided to the Sponsor in 2005 - 2009 (individually, a ""Benefit,"" and collectively, the ""Benefits""), including but not limited to the following:",non_compete,english
"Within thirty (30) days from the date hereof, Company will submit to Licensor evidence of such policy, requiring that the insurer shall not terminate or materially modify such without written notice to Licensor at least twenty (20) days in advance thereof.",insurance,english
"The insurance shall be in an amount of: $2,000,000 per occurrence and $2,000,000 aggregate with a $2,000,000 aggregate for products and completed operations.",insurance,english
"Any such visits shall be scheduled in coordination with MD Anderson and/or Principal Investigator during normal administrative business hours, and shall be subject Adaptimmune's and Adaptimmune Limited's compliance with MD Anderson's reasonable measures for confidentiality, safety and security, and shall also be subject to compliance with generally applicable premises rules at MD Anderson.",audit_rights,english
"Any action of any kind by either party arising out of this Agreement must be commenced within five (5) years from the date the right, claim, demand, or cause of action shall first arise.",liability_cap,english
"(b) from time to time consult with PPI's representatives for the purpose of assessing the state of the market in each country of the Territory and permit representatives of PPI, on reasonable prior notice, to inspect any premises or documents used in connection with the marketing, distribution and sale of the Products;",audit_rights,english
"WEBMD'S AGGREGATE LIABILITY FOR ALL DAMAGES, LOSSES AND CAUSES OF ACTION IN ANY WAY RELATED TO THIS AGREEMENT OR THE CONTENT, WHETHER IN CONTRACT, TORT (INCLUDING NEGLIGENCE) OR OTHERWISE, EITHER JOINTLY OR SEVERALLY, SHALL NOT EXCEED FIFTY DOLLARS ($50).",liability_cap,english
"Technology Errors and Omissions Insurance with minimum limits of not less than $5,000,000, covering liabilities arising from errors, omission, etc., in rendering computer or information technology services including but not limited to (1) systems analysis (2) systems programming (3) data processing (4) systems integration (5) outsourcing including outsourcing development and design (6) systems design, consulting, development and modification (7) training services relating to computer software or hardware (8) management, repair and maintenance of computer products, networks and systems (9) marketing, selling, servicing, distributing, installing and maintaining computer hardware or software (10) data entry, modification, verification, maintenance, storage, retrieval or preparation of data output.",insurance,english
"Main Elements Service (Exhibit 11): each Spare Main Element to be delivered by the Repairer to the Company shall be insured by the Company, for not less than its full replacement value, under the Hull Insurance when installed on the Aircraft in addition to the agreed value of such Aircraft and under the Spares All Risk Insurance while in Stock prior to attachment or following removal and replacement from the Aircraft, including transportation to and from the Company.",insurance,english
